0	7298200.000000
1188	6947800.000000
2178	6328800.000000
3861	6028300.000000
3960	5902300.000000
4059	5812300.000000
6138	4317850.000000
9405	4227550.000000
10989	4121300.000000
11583	3912200.000000
11682	3909800.000000
12969	3833800.000000
13662	3622800.000000
15048	3523800.000000
15642	3410000.000000
15840	3375800.000000
16731	3373800.000000
17523	3053200.000000
19206	2929200.000000
19503	2880800.000000
22770	2622550.000000
23463	2591300.000000
26928	2584050.000000
28710	2472472.000000
29799	2420230.000000
32967	2331800.000000
53442	2323800.000000
61461	2291800.000000
61857	2237800.000000
62847	2209800.000000
66213	2181800.000000
67995	2148800.000000
68391	2147800.000000
68688	2144800.000000
69282	2071800.000000
71163	1993800.000000
71658	1968468.000000
74232	1945800.000000
0	5935800.000000
693	5771800.000000
4653	5491800.000000
5841	5426800.000000
5940	5388300.000000
6336	4682800.000000
6534	4487800.000000
6930	4463800.000000
7029	4170100.000000
7128	4052800.000000
10593	3896300.000000
10791	3873800.000000
10890	3583850.000000
14256	3479800.000000
17226	3427400.000000
17424	3357800.000000
17622	3351800.000000
18117	3343800.000000
19503	3220800.000000
19998	3204800.000000
21483	3135800.000000
21681	3096036.000000
21978	2897800.000000
22275	2871804.000000
22473	2871800.000000
24057	2849800.000000
25938	2803800.000000
26532	2741300.000000
29601	2717800.000000
29898	2663800.000000
30393	2644800.000000
31284	2613800.000000
32076	2490000.000000
33759	2427800.000000
35244	2395800.000000
38016	2327232.000000
40392	2323300.000000
41184	2272800.000000
41382	2271800.000000
41481	2174000.000000
42768	2148000.000000
43560	2145000.000000
43956	2094600.000000
47619	2047050.000000
51480	2043800.000000
53559	1955050.000000
57618	1895800.000000
59994	1878800.000000
0	6156800.000000
792	6146800.000000
4158	6135800.000000
4851	5881800.000000
5544	5806800.000000
6138	5696800.000000
6435	5670800.000000
6534	5375800.000000
7128	5133800.000000
7227	5018300.000000
8316	4673312.000000
8613	4485300.000000
9405	4347800.000000
9504	3719800.000000
13068	3435800.000000
14454	3264800.000000
15642	3234800.000000
16830	3218800.000000
18018	3177800.000000
18315	3070800.000000
18612	3039800.000000
20691	2882300.000000
24255	2870800.000000
25641	2869800.000000
25938	2762300.000000
26235	2706800.000000
26433	2682300.000000
29007	2655800.000000
29601	2591800.000000
29997	2553800.000000
31185	2517800.000000
31680	2437230.000000
31878	2364800.000000
33462	2267052.000000
36828	2264550.000000
39006	2097800.000000
41481	2085800.000000
45342	1999400.000000
53262	1965800.000000
55143	1916800.000000
58113	1871800.000000
58410	1857800.000000
59202	1824800.000000
63162	1823800.000000
64449	1810600.000000
73152	1779800.000000
0	6669800.000000
1386	6285800.000000
4554	5937800.000000
5247	5710800.000000
5346	5529800.000000
6237	5519800.000000
7029	4915200.000000
7326	4612800.000000
7920	4535300.000000
8118	4512300.000000
9405	3988800.000000
11484	3846470.000000
11583	3846468.000000
13662	3703800.000000
14553	3684800.000000
15147	3630800.000000
15840	3379300.000000
16434	3362800.000000
17028	3316800.000000
17325	3269800.000000
17721	3162800.000000
17919	3043800.000000
20097	3021800.000000
21285	2953800.000000
22275	2662800.000000
25641	2589800.000000
26631	2553800.000000
28908	2485800.000000
30294	2394800.000000
30888	2390800.000000
34749	2310300.000000
39897	2299300.000000
40194	2282800.000000
46035	2279800.000000
46233	2234800.000000
50094	2182800.000000
50292	2152800.000000
0	6437426.000000
2079	5767400.000000
2673	5603800.000000
5247	5173800.000000
6732	4678800.000000
8811	4659658.000000
10692	4588200.000000
10791	4377800.000000
12078	4111832.000000
14157	4071800.000000
14553	3991800.000000
14652	3950800.000000
14751	3777100.000000
15444	3658800.000000
16335	3622800.000000
16533	3576300.000000
17028	3534800.000000
17622	3497800.000000
17820	3377800.000000
18612	3341800.000000
19206	3065550.000000
20295	3006100.000000
21087	2991800.000000
22572	2851800.000000
22869	2795200.000000
24552	2596800.000000
24849	2519800.000000
26829	2509400.000000
27621	2486676.000000
28017	2483600.000000
28314	2465800.000000
29007	2459800.000000
29799	2430374.000000
29997	2363800.000000
31581	2267800.000000
32769	2255800.000000
38610	2219800.000000
39600	2212800.000000
44649	2187800.000000
45045	2175468.000000
45738	2155800.000000
45936	2147800.000000
0	6348800.000000
5247	6269800.000000
5544	5283800.000000
7029	4974800.000000
7326	4828800.000000
8811	4680800.000000
10791	4407232.000000
11187	3871300.000000
13167	3659800.000000
13860	3551800.000000
15642	3546800.000000
16038	3258800.000000
16533	3127800.000000
18612	3116600.000000
18810	3085800.000000
19206	3081800.000000
19305	3065800.000000
19701	3019000.000000
19899	3005000.000000
19998	2909800.000000
20097	2904300.000000
20196	2835300.000000
21582	2819800.000000
21879	2737800.000000
22275	2721800.000000
22671	2673800.000000
23067	2636800.000000
23661	2627000.000000
23859	2570280.000000
25740	2532400.000000
27324	2406000.000000
28809	2363516.000000
34353	2335300.000000
35838	2322800.000000
37323	2309800.000000
37620	2304944.000000
37917	2282800.000000
38214	2269372.000000
38313	2220516.000000
38610	2192800.000000
40491	2183800.000000
41283	2166300.000000
43065	2160634.000000
43758	2154800.000000
44451	2133300.000000
46233	2129800.000000
48609	2129134.000000
48906	2119800.000000
51876	2098800.000000
52074	2008800.000000
53856	1984800.000000
55044	1967800.000000
55242	1948800.000000
60489	1936800.000000
66231	1888800.000000
72369	1878800.000000
74250	1873236.000000
76329	1861800.000000
76428	1854008.000000
77319	1811800.000000
0	6962800.000000
3663	6914800.000000
4158	5687800.000000
8217	5673800.000000
8712	5424800.000000
8811	5369300.000000
8910	5358800.000000
9207	5311200.000000
9405	5162800.000000
9504	5073800.000000
10098	4262800.000000
10890	3993800.000000
12375	3987800.000000
12771	3851944.000000
14850	3685300.000000
15147	3679800.000000
15444	3427000.000000
17820	3312800.000000
18612	3302800.000000
19305	3253800.000000
20097	3163800.000000
20691	3080100.000000
21582	3043800.000000
22869	2906600.000000
23958	2897800.000000
25641	2846800.000000
25938	2763800.000000
27720	2717800.000000
28017	2687800.000000
28413	2614468.000000
30591	2597800.000000
30888	2593800.000000
31185	2571184.000000
32175	2570064.000000
32274	2544678.000000
33066	2525800.000000
34551	2524800.000000
34848	2463300.000000
36036	2393800.000000
37917	2349000.000000
38412	2242800.000000
39798	2208300.000000
40689	2159800.000000
41184	2151050.000000
41481	2143800.000000
44253	2122800.000000
47223	2101800.000000
51480	2097800.000000
52371	2089800.000000
52470	2087800.000000
0	6763600.000000
2079	6718800.000000
3762	6551000.000000
5445	6006800.000000
6435	5697800.000000
6534	5301200.000000
7623	4381800.000000
9306	4324800.000000
13167	4114300.000000
14751	4111800.000000
15444	3858800.000000
16830	3651320.000000
17127	3640926.000000
17424	3608400.000000
17523	3491800.000000
18315	3375800.000000
18711	3277800.000000
21384	3167800.000000
21582	3161800.000000
22275	3157800.000000
22473	3134200.000000
22770	3058468.000000
23166	3007800.000000
24552	2988200.000000
25146	2919800.000000
27720	2905300.000000
28908	2853550.000000
29601	2769800.000000
30096	2719800.000000
31185	2665800.000000
33066	2632800.000000
33264	2603000.000000
34155	2579950.000000
36036	2578800.000000
36333	2510300.000000
36432	2407800.000000
39105	2303750.000000
43164	2275898.000000
43362	2261600.000000
45144	2123802.000000
47421	2051000.000000
48015	1996880.000000
49995	1993800.000000
50886	1964560.000000
60480	1938560.000000
0	5773600.000000
99	5185300.000000
4059	4771800.000000
4158	4747800.000000
7524	4284800.000000
8118	4123050.000000
10395	3985800.000000
10494	3968500.000000
12078	3968300.000000
12969	3814800.000000
13563	3544050.000000
13662	3462800.000000
14454	3376300.000000
14553	3299300.000000
16434	3245400.000000
17127	3239800.000000
17226	3183000.000000
20097	3152944.000000
21978	3094296.000000
22275	3032300.000000
22968	2971300.000000
24948	2897300.000000
25047	2835900.000000
25938	2828300.000000
29997	2597800.000000
32274	2549300.000000
33066	2416756.000000
35442	2405300.000000
35838	2346400.000000
36531	2190300.000000
38214	2152400.000000
43659	2113800.000000
46827	2045322.000000
60282	1929402.000000
70974	1887534.000000
74142	1878200.000000
76023	1874468.000000
0	5955134.000000
5643	5422800.000000
6435	4879800.000000
6633	4722000.000000
8811	4674800.000000
10593	4615200.000000
11484	4557050.000000
11682	4540800.000000
12375	4375800.000000
12474	4143300.000000
12573	3901300.000000
13068	3792600.000000
13959	3787050.000000
14256	3753050.000000
15147	3629600.000000
15543	3315800.000000
16632	2963800.000000
19404	2827800.000000
20988	2817800.000000
21483	2808800.000000
21582	2783200.000000
21879	2777800.000000
22275	2659550.000000
