0	1297000.000000
387	573800.000000
1080	178700.000000
1278	166000.000000
2457	146300.000000
2754	133600.000000
2952	120900.000000
3150	115342.000000
0	1472000.000000
387	601504.000000
486	577432.000000
684	553644.000000
1080	542736.000000
1278	542000.000000
1377	541432.000000
1872	539340.000000
1971	534000.000000
2070	522636.000000
2169	203000.000000
2367	166676.000000
0	1230000.000000
486	618800.000000
585	570000.000000
783	558000.000000
1278	232000.000000
1872	174250.000000
2070	165750.000000
2268	164500.000000
0	1158000.000000
387	620120.000000
486	564288.000000
684	215500.000000
1566	193000.000000
2160	185750.000000
2655	181720.000000
2853	176742.000000
0	1170000.000000
288	604740.000000
387	573800.000000
1170	570000.000000
1269	566848.000000
1467	561700.000000
1566	557000.000000
1665	536674.000000
1962	526528.000000
2457	520000.000000
2556	512110.000000
2655	189250.000000
2754	178800.000000
0	1496000.000000
486	599440.000000
684	585440.000000
783	541400.000000
981	528700.000000
1080	522056.000000
1179	182860.000000
1377	180250.000000
1575	159056.000000
2457	152632.000000
2655	146000.000000
0	1816000.000000
387	582000.000000
486	576672.000000
585	543340.000000
981	211750.000000
1476	197900.000000
1674	166320.000000
2169	166184.000000
2565	153954.000000
2664	136108.000000
0	980432.000000
387	642000.000000
486	571304.000000
585	565342.000000
882	192424.000000
1476	153688.000000
0	1383000.000000
387	591180.000000
585	590004.000000
684	569792.000000
783	556424.000000
1179	550008.000000
1377	188500.000000
1971	166960.000000
2070	153344.000000
2466	153316.000000
2664	149766.000000
0	961000.000000
486	604740.000000
585	576672.000000
684	255250.000000
1953	196500.000000
2844	182704.000000
0	1220000.000000
486	558000.000000
882	522308.000000
1863	230500.000000
2061	204000.000000
2160	194596.000000
2259	169250.000000
2556	162250.000000
2754	142250.000000
0	1420000.000000
486	631728.000000
684	618200.000000
783	601000.000000
882	591192.000000
981	566848.000000
1080	563786.000000
1278	561432.000000
1377	541584.000000
1674	521504.000000
1971	508570.000000
2268	183500.000000
2664	153402.000000
0	1655000.000000
297	1150000.000000
783	583160.000000
1179	580000.000000
1278	569000.000000
1575	197750.000000
2169	187250.000000
2268	173432.000000
0	1372000.000000
387	631728.000000
486	593670.000000
585	583160.000000
684	198400.000000
1953	172120.000000
2151	157400.000000
2547	141336.000000
2745	123182.000000
0	1502000.000000
387	558000.000000
486	241250.000000
2142	230500.000000
2637	224750.000000
0	1348000.000000
387	607670.000000
486	604740.000000
585	592110.000000
684	566848.000000
882	562792.000000
1080	210750.000000
1674	173954.000000
2070	167600.000000
2367	166000.000000
2466	152974.000000
0	1698000.000000
198	1535000.000000
585	572860.000000
783	566848.000000
882	555000.000000
981	544552.000000
1080	211750.000000
1476	202000.000000
1575	153688.000000
1872	145000.000000
2070	140000.000000
0	1485000.000000
99	1436500.000000
198	1156858.000000
585	584608.000000
783	548400.000000
1080	534000.000000
1377	195500.000000
1476	194250.000000
1575	186500.000000
1872	177152.000000
2169	154460.000000
2268	142108.000000
0	1812000.000000
198	1751720.000000
585	569792.000000
783	564500.000000
1080	199424.000000
1278	195250.000000
1377	186056.000000
1971	179688.000000
2070	161200.000000
2268	160008.000000
2565	152668.000000
2664	140002.000000
0	1600000.000000
387	593560.000000
585	210400.000000
882	206000.000000
1179	201456.000000
1377	189434.000000
1476	187500.000000
1773	166006.000000
1872	155168.000000
1971	144618.000000
2466	136780.000000
2961	133056.000000
