0	1618000.000000
396	1292000.000000
693	1170000.000000
891	1132500.000000
1089	1050500.000000
1287	942000.000000
1584	928000.000000
2169	262810.000000
2268	243500.000000
2367	166336.000000
0	1454000.000000
387	594000.000000
585	562640.000000
882	561912.000000
981	171790.000000
1080	171408.000000
1278	144730.000000
2160	141908.000000
2457	132194.000000
0	1375000.000000
198	1324000.000000
396	1096000.000000
693	1086000.000000
792	1072000.000000
891	1068000.000000
1089	893000.000000
1188	890000.000000
1287	800000.000000
1584	732000.000000
1782	731144.000000
1980	708000.000000
2466	601504.000000
2664	585672.000000
2763	563640.000000
2862	234446.000000
0	1566000.000000
585	609000.000000
684	550874.000000
1179	549640.000000
1575	527918.000000
1773	162004.000000
0	1419000.000000
486	601504.000000
585	591180.000000
684	580504.000000
882	524266.000000
1278	215336.000000
1773	192000.000000
1872	124830.000000
0	1597334.000000
486	563640.000000
882	548624.000000
1080	216558.000000
1674	199000.000000
1971	191800.000000
2070	176200.000000
2169	170840.000000
2367	156840.000000
0	1834000.000000
99	1449000.000000
198	1326000.000000
396	1241688.000000
594	1084000.000000
1080	615640.000000
1179	591732.000000
1278	574200.000000
1377	213000.000000
1674	200400.000000
1971	186400.000000
2070	179400.000000
2169	165400.000000
2466	140472.000000
0	1566000.000000
486	631728.000000
585	549874.000000
882	217750.000000
1764	151834.000000
1962	147834.000000
2160	132736.000000
2358	123646.000000
2556	118190.000000
2952	98190.000000
3150	92002.000000
0	1478000.000000
99	1088000.000000
486	601960.000000
684	593600.000000
783	552436.000000
981	528906.000000
1179	514624.000000
1674	485176.000000
2655	482874.000000
2853	159780.000000
0	746800.000000
387	629000.000000
684	551824.000000
783	230400.000000
882	210400.000000
2439	197750.000000
0	1496000.000000
297	1492000.000000
396	1158000.000000
882	548672.000000
981	162000.000000
1278	153388.000000
1575	142000.000000
1773	115338.000000
2754	102672.000000
0	1440000.000000
387	575718.000000
486	179056.000000
1656	166960.000000
1755	156588.000000
1953	128676.000000
2151	110008.000000
2547	108200.000000
2745	98848.000000
0	1888000.000000
99	1639000.000000
198	1315000.000000
396	1195000.000000
495	1181000.000000
981	591000.000000
1179	559912.000000
1377	543184.000000
1476	528184.000000
1872	516824.000000
2169	135228.000000
0	1265000.000000
486	587504.000000
585	587000.000000
684	586672.000000
783	571672.000000
882	570840.000000
981	564672.000000
1080	545830.000000
1278	536840.000000
1575	515830.000000
1674	502730.000000
1971	495830.000000
2268	486600.000000
2565	480014.000000
3060	473348.000000
0	1281000.000000
99	1046000.000000
486	601504.000000
585	587000.000000
684	585672.000000
783	581504.000000
882	569840.000000
1080	544530.000000
1179	538504.000000
1278	511976.000000
1377	510000.000000
1476	505718.000000
1575	482812.000000
2268	152000.000000
2466	150006.000000
2664	140674.000000
0	1426500.000000
99	1128000.000000
585	624906.000000
684	617728.000000
783	590912.000000
882	546000.000000
1179	539266.000000
1278	506718.000000
1476	155000.000000
1971	111160.000000
3051	80372.000000
0	1262000.000000
387	607000.000000
486	570000.000000
585	168000.000000
1080	147372.000000
1179	132736.000000
1575	120008.000000
2169	105722.000000
2268	102866.000000
0	1729500.000000
99	1172000.000000
486	591000.000000
585	581718.000000
684	577624.000000
1080	575906.000000
1179	570812.000000
1377	537530.000000
1971	513716.000000
2169	501820.000000
2466	495516.000000
0	1430000.000000
198	1289000.000000
297	1264000.000000
396	1263000.000000
783	524862.000000
882	163716.000000
981	151572.000000
1764	148662.000000
1863	148552.000000
1962	139750.000000
2358	119372.000000
2556	108000.000000
3051	94000.000000
0	1553000.000000
99	1306000.000000
585	601960.000000
783	567960.000000
882	550840.000000
1278	549874.000000
1377	548918.000000
1575	515840.000000
1872	508840.000000
1971	495918.000000
2169	490800.000000
2268	477176.000000
2367	472396.000000
2466	472264.000000
2664	461716.000000
2961	139500.000000
3159	136368.000000
