
0	161209	219520.0
1	162184	219520.0
2	160978	251566.0
3	160204	251566.0
4	161322	219520.0
5	161213	251566.0
6	162113	219520.0
7	161448	251566.0
8	163141	219520.0
9	162134	251566.0
10	163301	219520.0
11	166092	265746.0
12	160760	219520.0
13	160152	219520.0
14	161738	219520.0
15	160114	219520.0
16	160006	219520.0
17	160619	266788.0
18	161104	251566.0
19	161917	219520.0
