0	4280250.000000
99	2301500.000000
198	1730250.000000
297	1164083.000000
396	820366.000000
495	729000.000000
594	715500.000000
693	666503.000000
891	591003.000000
990	554837.000000
1089	543500.000000
1188	184999.000000
1287	154999.000000
1386	135000.000000
1485	101673.000000
1683	24104.000000
0	4597750.000000
99	3315996.000000
198	2003998.000000
297	1448500.000000
396	738500.000000
792	549754.000000
1089	467130.000000
1386	225000.000000
1485	169168.000000
2277	167502.000000
2376	119753.000000
4455	46670.000000
4653	32500.000000
5940	28575.000000
0	4956500.000000
99	2374500.000000
297	1342408.000000
396	951500.000000
495	907000.000000
594	791501.000000
693	701500.000000
1089	580500.000000
1188	272148.000000
1287	243000.000000
1584	136850.000000
2475	114670.000000
2970	62500.000000
3960	32580.000000
4356	28575.000000
15642	23755.000000
17721	23000.000000
0	3709500.000000
99	2639500.000000
198	2524500.000000
396	1494098.000000
495	656000.000000
693	526500.000000
891	500206.000000
990	235000.000000
1089	223447.000000
1188	65000.000000
5445	61671.000000
6534	56438.000000
8613	56435.000000
9108	55000.000000
12177	55000.000000
12375	17947.000000
13266	16631.000000
16236	16622.000000
0	5112930.000000
99	3341500.000000
198	2402747.000000
297	1162430.000000
495	1091935.000000
594	856502.000000
693	644112.000000
891	626500.000000
990	95000.000000
1287	67500.000000
3465	48334.000000
4950	45000.000000
6435	43000.000000
0	3292250.000000
99	3009500.000000
198	1307000.000000
495	1243999.000000
594	729000.000000
693	629000.000000
990	90500.000000
1980	90500.000000
3069	30010.000000
12672	24104.000000
13662	15005.000000
0	5696502.000000
99	5259500.000000
198	3341500.000000
297	1730250.000000
396	1407751.000000
495	976500.000000
792	901500.000000
891	821500.000000
990	681117.000000
1188	671500.000000
1386	626500.000000
1485	93850.000000
3366	55001.000000
9009	35003.000000
10098	29290.000000
0	4597750.000000
99	4326501.000000
198	1801503.000000
297	1225125.000000
495	767337.000000
891	531501.000000
1782	224166.000000
1881	166001.000000
2079	160557.000000
2277	137500.000000
2673	130340.000000
4257	125625.000000
4356	65009.000000
4554	65000.000000
5544	60006.000000
9108	33675.000000
10494	33670.000000
13860	31970.000000
0	5329500.000000
99	4091503.000000
198	1163374.000000
297	109375.000000
1287	71670.000000
1485	34075.000000
3069	24291.000000
3465	22160.000000
18711	15014.000000
18810	15005.000000
0	5241500.000000
99	3073500.000000
297	2774500.000000
396	1485667.000000
495	1114558.000000
594	1055250.000000
693	676498.000000
891	659001.000000
1089	649001.000000
1188	531500.000000
1287	247750.000000
1980	59012.000000
7128	55000.000000
7623	29290.000000
8019	16430.000000
9306	6545.000000
16038	5015.000000
0	6118375.000000
99	3356500.000000
198	2610125.000000
297	1551497.000000
396	1008700.000000
495	851497.000000
693	153250.000000
1188	45786.000000
1584	21250.000000
1683	13340.000000
15048	13265.000000
15147	9299.000000
0	6055750.000000
99	3341500.000000
198	2780250.000000
297	2259503.000000
396	1265250.000000
495	1064359.000000
594	1018169.000000
693	729170.000000
891	632800.000000
1287	568171.000000
1485	214000.000000
1980	160001.000000
2673	160000.000000
2772	150000.000000
3366	86671.000000
4752	65000.000000
4950	62500.000000
5346	28575.000000
9603	23759.000000
19008	23755.000000
0	3931503.000000
99	2451500.000000
297	1484836.000000
396	753058.000000
990	740571.000000
1188	692411.000000
1386	568588.000000
1584	224000.000000
1881	165000.000000
1980	134750.000000
2079	134750.000000
2574	125800.000000
2673	102150.000000
2772	85000.000000
2871	63575.000000
3069	29295.000000
3762	21250.000000
0	3990790.000000
198	2419500.000000
297	1497333.000000
396	1407750.000000
495	1301500.000000
594	1121500.000000
693	852411.000000
792	504834.000000
1485	129295.000000
2178	116875.000000
2871	62500.000000
3069	60006.000000
3762	43000.000000
4059	28575.000000
16830	23759.000000
0	6046500.000000
99	2826499.000000
297	2176500.000000
396	1401501.000000
495	668178.000000
891	651501.000000
1089	622935.000000
1188	576503.000000
1782	529366.000000
1881	38342.000000
0	2289500.000000
198	1316500.000000
297	931000.000000
396	320666.000000
990	90003.000000
2178	15014.000000
2376	15005.000000
0	4190125.000000
99	1226500.000000
297	160000.000000
495	155000.000000
990	113675.000000
1584	53475.000000
1980	53475.000000
3960	45690.000000
12969	29290.000000
13365	29237.000000
16929	15005.000000
0	5499500.000000
99	3341500.000000
198	1958500.000000
297	1500875.000000
396	1276500.000000
495	986500.000000
693	916500.000000
792	692125.000000
891	687500.000000
990	571500.000000
1089	317000.000000
1287	194999.000000
1782	165552.000000
2277	122500.000000
4158	75000.000000
4554	65001.000000
4653	46670.000000
5445	43000.000000
6534	28575.000000
0	3749000.000000
99	3152930.000000
198	2702217.000000
297	2286500.000000
396	1062930.000000
693	939000.000000
792	846045.000000
891	153750.000000
1188	113186.000000
2079	95813.000000
2376	65000.000000
2574	65000.000000
3069	63000.000000
3960	55773.000000
4950	28424.000000
0	6086503.000000
99	3661500.000000
198	1735610.000000
297	1338500.000000
396	565788.000000
1089	221431.000000
1485	160000.000000
1881	141157.000000
2178	62500.000000
3168	62004.000000
7920	58755.000000
8217	58750.000000
9405	44170.000000
10989	43000.000000
14751	43000.000000
15543	26256.000000
