0	1297000.000000
99	1027000.000000
396	1016000.000000
594	905000.000000
891	857334.000000
990	742000.000000
1476	564000.000000
1674	559000.000000
1773	543576.000000
1971	524000.000000
2169	517400.000000
0	1360000.000000
99	1270000.000000
297	1126000.000000
684	601000.000000
783	536472.000000
882	230112.000000
1179	213058.000000
1377	186588.000000
1575	184000.000000
1971	159000.000000
0	1281000.000000
486	601430.000000
585	538576.000000
783	526400.000000
882	520294.000000
1080	157340.000000
1278	147320.000000
1674	136084.000000
1773	119412.000000
1971	116236.000000
0	1158000.000000
387	537098.000000
684	490012.000000
882	155312.000000
2340	133724.000000
0	1223000.000000
387	574200.000000
486	227000.000000
882	126526.000000
1566	118600.000000
1665	89544.000000
0	1639000.000000
99	1401500.000000
297	1349000.000000
594	1122000.000000
693	1021200.000000
990	829000.000000
1476	553718.000000
1575	517000.000000
1674	175000.000000
2358	163000.000000
2457	156000.000000
2556	129844.000000
0	1816000.000000
99	1064000.000000
396	1003250.000000
882	562624.000000
1278	535640.000000
1962	190370.000000
0	980432.000000
288	573504.000000
486	564672.000000
585	555840.000000
684	550672.000000
882	534840.000000
981	513840.000000
1764	502672.000000
1863	156000.000000
1962	146668.000000
0	1418400.000000
99	1082000.000000
486	541152.000000
882	228674.000000
981	172000.000000
2151	167000.000000
0	1476000.000000
288	630906.000000
387	535640.000000
585	528000.000000
684	512000.000000
981	488752.000000
1080	488128.000000
1179	138000.000000
1377	137000.000000
1476	120844.000000
1575	113000.000000
0	1496000.000000
99	1050000.000000
486	206500.000000
882	195702.000000
1080	182702.000000
1377	175702.000000
1674	161088.000000
2070	102700.000000
0	1674000.000000
99	1430184.000000
198	1153900.000000
585	649000.000000
684	584450.000000
783	581228.000000
981	562392.000000
1080	523184.000000
1476	486000.000000
1971	225620.000000
0	1655000.000000
99	920000.000000
297	891336.000000
684	614456.000000
783	563184.000000
882	539868.000000
981	495184.000000
1566	168000.000000
1665	160000.000000
1764	144000.000000
1962	130334.000000
0	1186000.000000
387	615960.000000
486	539396.000000
783	532718.000000
882	513384.000000
1080	202336.000000
1278	180006.000000
1674	161000.000000
0	1151000.000000
387	575000.000000
585	566960.000000
882	559960.000000
1179	180500.000000
2250	120088.000000
0	1348000.000000
99	1271000.000000
486	608000.000000
585	606000.000000
783	525562.000000
1278	199000.000000
1674	182100.000000
2457	170480.000000
2556	148096.000000
0	1647000.000000
387	538576.000000
486	498912.000000
585	187250.000000
1080	172000.000000
1962	156000.000000
2061	150392.000000
2358	142334.000000
0	1510750.000000
99	1500000.000000
198	1294000.000000
396	1034250.000000
495	979860.000000
882	579450.000000
1080	545912.000000
1476	522624.000000
1674	153670.000000
0	1086400.000000
99	983000.000000
486	616000.000000
684	593164.000000
783	586456.000000
882	195600.000000
1278	154006.000000
1377	146006.000000
1674	133000.000000
1773	129250.000000
0	1476000.000000
99	1179500.000000
297	1162000.000000
396	1012500.000000
693	914000.000000
792	814576.000000
1278	608000.000000
1377	562000.000000
1575	548000.000000
1773	212000.000000
2457	184000.000000
