0	1957000.000000
99	1729900.000000
198	1562000.000000
297	951500.000000
495	784000.000000
594	626088.000000
693	601503.000000
792	568701.000000
1188	297500.000000
1386	173000.000000
1881	165000.000000
1980	129000.000000
3267	80625.000000
3366	40599.000000
8019	38334.000000
8415	13340.000000
11682	11250.000000
0	2096000.000000
99	1661500.000000
297	1492750.000000
396	1336500.000000
495	1176500.000000
594	991499.000000
693	913126.000000
792	693960.000000
990	661500.000000
1089	544833.000000
1386	521500.000000
1485	151500.000000
1683	135000.000000
1881	117000.000000
2970	117000.000000
4158	65000.000000
6930	55000.000000
9801	29455.000000
0	3009500.000000
99	2489000.000000
198	1039557.000000
297	1037125.000000
396	921500.000000
594	711500.000000
693	648998.000000
891	264500.000000
1188	174500.000000
1485	96500.000000
2574	65001.000000
3564	33750.000000
5247	32061.000000
10989	29290.000000
0	2709937.000000
99	2205500.000000
198	1464000.000000
297	893838.000000
396	674420.000000
693	652893.000000
792	624963.000000
990	209606.000000
1584	155500.000000
2376	145001.000000
2871	140287.000000
3069	121250.000000
3168	113335.000000
3465	92858.000000
4059	44625.000000
5643	29295.000000
7029	29290.000000
7425	24104.000000
7722	15014.000000
8415	11250.000000
8910	9290.000000
10494	8750.000000
13167	5013.000000
0	3311500.000000
99	1347212.000000
198	1196500.000000
396	1141000.000000
495	563562.000000
1188	537274.000000
1683	115009.000000
2970	115000.000000
3168	89790.000000
7722	54000.000000
0	3543500.000000
99	941498.000000
495	667750.000000
594	628838.000000
792	149750.000000
891	126250.000000
1584	126250.000000
2079	50000.000000
5544	30008.000000
0	5112930.000000
99	2698502.000000
198	2047930.000000
297	1124002.000000
396	907747.000000
594	846046.000000
792	706000.000000
891	639005.000000
1188	588565.000000
1683	65601.000000
1980	65600.000000
3465	65018.000000
4851	32061.000000
8514	28575.000000
13761	23755.000000
15543	15005.000000
0	4346506.000000
99	1194489.000000
198	1114837.000000
396	1078375.000000
495	761100.000000
693	715335.000000
792	712750.000000
891	651505.000000
990	509834.000000
1287	481500.000000
1386	194005.000000
1881	92000.000000
5148	85000.000000
5346	70003.000000
7326	59293.000000
8316	58335.000000
12375	55000.000000
12672	55000.000000
12969	29000.000000
13662	28640.000000
13959	27425.000000
0	3368500.000000
99	3092335.000000
198	1408500.000000
297	1384359.000000
495	963039.000000
693	724000.000000
792	632616.000000
990	200000.000000
1089	149500.000000
1386	129229.000000
1485	115002.000000
2376	105200.000000
2574	81435.000000
2772	55002.000000
3366	26540.000000
0	2876503.000000
198	1314500.000000
396	1084000.000000
594	1048500.000000
693	968170.000000
792	851501.000000
891	532935.000000
1386	150000.000000
1485	108336.000000
2178	62148.000000
3564	60006.000000
3663	57500.000000
4158	43537.000000
4554	43001.000000
5049	43000.000000
6930	43000.000000
7029	43000.000000
9504	28575.000000
13860	23759.000000
14652	23755.000000
0	2048377.000000
198	1268173.000000
495	1066505.000000
594	746500.000000
891	109399.000000
